taxable_year,county,fp,population,all_returns,agi,median_income,median_rank,joint_returns,joint_returns_median_income,joint_returns_median_rank,tax_assessed,latitude,longitude,new_georeferenced_column
2005,Butte,6007,214722,78164,3512366000,28025,44,33949,50949,40,114804000,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
2005,Calaveras,6009,45272,17999,960813000,36424,17,9590,58147,27,32889000,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
2005,Colusa,6011,21275,8295,343142000,26188,56,4010,39157,57,11280000,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
2005,Contra Costa,6013,1025627,413513,34358965000,44312,4,178493,83605,4,1670658000,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
2005,Del Norte,6015,29115,8000,332335000,28806,43,3769,50155,44,9231000,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
2005,El Dorado,6017,175525,66703,4824395000,43935,5,35249,75775,6,195376000,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
2005,Fresno,6019,891134,294857,14155877000,27242,50,119674,51438,37,515532000,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
2005,Glenn,6021,28314,10022,384716000,27157,51,4932,43162,54,10252000,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
2005,Humboldt,6023,131022,48166,2076396000,27348,49,19508,51112,39,67078000,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
2005,Imperial,6025,164293,52599,1943181000,22962,58,24637,36052,58,48756000,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
2005,Inyo,6027,18378,8029,380441000,31544,32,3497,58060,28,12596000,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
2005,Kern,6029,768928,242041,11719819000,29091,41,107177,52817,36,392642000,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
2005,Kings,6031,146112,39003,1602780000,27416,48,17673,45794,49,43433000,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
2005,Lake,6033,63302,21372,915705000,28826,42,9807,47533,46,26984000,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
2005,Lassen,6035,35740,9557,540020000,37519,12,5054,60471,24,21006000,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
2005,Los Angeles,6037,10229226,3791423,2.33651E+11,29551,39,1297020,54583,32,10705589000,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
2005,Madera,6039,143250,43812,1975826000,27738,45,21337,46406,48,63400000,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
2005,Marin,6041,252988,115164,15213558000,48854,1,45917,107856,1,999479000,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
2005,Mariposa,6043,18045,6632,294669000,29521,40,3169,50287,43,9168000,37.72289349,-119.9767358,POINT (-119.9767358 37.72289349)
2005,Mendocino,6045,89825,34167,1438213000,27471,47,14458,47252,47,45984000,39.31034149,-123.6517776,POINT (-123.6517776 39.31034149)
2005,Merced,6047,243457,77578,3301389000,26988,52,35010,45311,50,97740000,37.1324242,-120.7167521,POINT (-120.7167521 37.1324242)
2005,Modoc,6049,9894,2916,107549000,26434,55,1510,41064,56,3041000,41.71368177,-120.943072,POINT (-120.943072 41.71368177)
2005,Mono,6051,13649,4972,329124000,31031,34,1878,61073,21,16717000,38.34709997,-119.3327269,POINT (-119.3327269 38.34709997)
2005,Monterey,6053,422925,145092,8605548000,31069,33,58828,54670,31,356615000,36.32470669,-121.2968358,POINT (-121.2968358 36.32470669)
2005,Napa,6055,133574,49289,3596465000,37528,11,21648,66405,14,171620000,38.45938161,-122.3328556,POINT (-122.3328556 38.45938161)
2005,Nevada,5099,99236,40399,2321926000,35827,19,19384,60869,22,88583000,39.29548859,-120.9008733,POINT (-120.9008733 39.29548859)
2005,Orange,6059,3062275,1227893,92702873000,36787,16,505281,71624,8,4499325000,33.66073433,-117.9361373,POINT (-117.9361373 33.66073433)
2005,Placer,6061,313133,147382,10393304000,42632,6,71922,75611,7,438356000,39.0316205,-120.8830665,POINT (-120.8830665 39.0316205)
2005,Plumas,6063,21161,8065,391004000,33871,24,4061,54283,34,12492000,40.00510655,-121.0077457,POINT (-121.0077457 40.00510655)
2005,Riverside,6065,1924881,722149,37516178000,31889,29,315941,56737,29,1204946000,33.7775741,-115.4706931,POINT (-115.4706931 33.7775741)
2005,Sacramento,6067,1378068,541466,29403073967,35402,20,211221,63878,19,1052411000,38.1923781,-121.6020643,POINT (-121.6020643 38.1923781)
2005,San Benito,6069,57490,20489,1125098000,36380,18,9614,66031,16,35678000,36.50024907,-121.0915105,POINT (-121.0915105 36.50024907)
2005,San Bernardino,6071,1974206,677470,31346505888,31026,35,280713,55753,30,915686000,34.52258599,-115.5372574,POINT (-115.5372574 34.52258599)
2005,San Diego,6073,3058026,1211829,77917616000,34500,21,484084,64614,18,3369468000,32.78964014,-117.1936577,POINT (-117.1936577 32.78964014)
2005,San Francisco,6075,796150,379932,35645868000,39187,10,103306,65751,17,2169540000,37.7577,-122.4376,POINT (-122.4376 37.7577)
2005,San Joaquin,6077,662008,230282,12222926000,33428,26,102036,58378,25,418653000,37.933703,-121.3444014,POINT (-121.3444014 37.933703)
2005,San Luis Obispo,6079,261572,105351,6149046000,34217,23,46228,63710,20,249729000,35.27435015,-120.6124974,POINT (-120.6124974 35.27435015)
2005,San Mateo,6081,723762,309399,37792380000,45992,2,125920,89672,2,2414195000,37.43944139,-122.3344603,POINT (-122.3344603 37.43944139)
2005,Santa Barbara,6083,418639,159068,11534434000,33186,27,64735,60606,23,573879000,34.42119106,-119.6988197,POINT (-119.6988197 34.42119106)
2005,Santa Clara,6085,1765604,735221,72833574000,45239,3,311461,89618,3,4186300000,37.23423826,-121.7317226,POINT (-121.7317226 37.23423826)
2005,Santa Cruz,4023,261295,108466,7023272000,33776,25,41823,67808,13,319418000,37.02159755,-121.9471295,POINT (-121.9471295 37.02159755)
2005,Shasta,6089,178898,67773,3371643000,31020,36,33142,51404,38,112769000,40.53502155,-122.5021643,POINT (-122.5021643 40.53502155)
2005,Sierra,6091,3489,1211,57566000,32842,28,615,50901,41,2012000,39.56316056,-120.7739513,POINT (-120.7739513 39.56316056)
2005,Siskiyou,6093,45789,17133,678578000,26609,53,8304,43406,53,20590000,41.40245364,-123.1750119,POINT (-123.1750119 41.40245364)
2005,Solano,6095,420246,166286,9225309000,39530,9,71548,70728,10,289844000,38.17681839,-122.0352986,POINT (-122.0352986 38.17681839)
2005,Sonoma,6097,478547,201494,12718714000,37345,13,82199,68557,12,539951000,38.49367199,-122.9302632,POINT (-122.9302632 38.49367199)
2005,Stanislaus,6099,510164,179102,8848348000,31864,30,80731,54465,33,287462000,37.50148783,-121.2164803,POINT (-121.2164803 37.50148783)
2005,Sutter,6101,90206,33286,1580521000,30258,37,16176,50565,42,51666000,39.01131111,-121.7233341,POINT (-121.7233341 39.01131111)
2005,Tehama,6103,60548,18280,720264000,27517,46,8948,44128,51,19095000,40.25506437,-122.2937715,POINT (-122.2937715 40.25506437)
2005,Trinity,6105,14066,4428,179941000,26480,54,2136,41457,55,5738000,40.84092907,-122.972844,POINT (-122.972844 40.84092907)
2005,Tulare,6107,415820,130704,5306622000,24774,57,56317,44106,52,160608000,36.28254312,-118.2652098,POINT (-118.2652098 36.28254312)
2005,Tuolumne,6109,57176,21923,1033638000,31745,31,10395,53091,35,32834000,37.96385957,-119.8920735,POINT (-119.8920735 37.96385957)
2005,Ventura,6111,814262,323760,22649320000,36901,14,141418,71364,9,1009464000,34.27709072,-119.2178496,POINT (-119.2178496 34.27709072)
2005,Yolo,6113,188788,71658,4081903000,34331,22,30005,66263,15,154500000,38.68382688,-121.9127421,POINT (-121.9127421 38.68382688)
2005,Yuba,6115,68892,23161,1029948000,29843,38,10916,48121,45,29035000,39.27129476,-121.3793557,POINT (-121.3793557 39.27129476)
2006,Alameda,6001,1513859,633683,47077292000,42360,8,243946,83996,5,2121972000,37.72022591,-122.1643521,POINT (-122.1643521 37.72022591)
2006,Alpine,6003,1254,308,17450000,43124,7,150,69999,14,574000,38.58842891,-119.7124417,POINT (-119.7124417 38.58842891)
2006,Amador,6005,38083,15201,815911000,37945,17,7772,61135,25,25581000,38.47216216,-120.5741948,POINT (-120.5741948 38.47216216)
2006,Butte,6007,217548,79349,3663156000,29298,44,34213,53184,42,115505000,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
2006,Calaveras,6009,45663,18205,998684000,37996,16,9621,60052,27,33040000,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
2006,Colusa,6011,21551,8436,371910000,26928,56,4067,41008,57,12433000,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
2006,Contra Costa,6013,1031012,419069,36363211000,45748,4,178973,87478,4,1771355000,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
2006,Del Norte,6015,29009,7943,354418000,30631,40,3714,54091,37,10247000,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
2006,El Dorado,6017,176969,67503,5141951000,45487,5,35365,78489,7,209028000,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
2006,Fresno,6019,906365,304057,15123423000,28035,52,121224,53821,39,542742000,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
2006,Glenn,6021,28628,10170,407261000,27789,53,4962,44265,55,11406000,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
2006,Humboldt,6023,131876,48120,2150658000,28736,45,19329,53665,40,67755000,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
2006,Imperial,6025,168979,54708,2093889000,23557,58,25255,37582,58,51900000,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
2006,Inyo,6027,18221,8101,395892000,33103,30,3526,60618,26,12706000,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
2006,Kern,6029,790246,251070,12643752000,30207,42,109549,55264,36,423341000,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
2006,Kings,6031,149883,40407,1686829000,28417,47,17996,47734,49,45835000,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
2006,Lake,6033,63618,21610,922396000,30071,43,9834,49035,46,24477000,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
2006,Lassen,6035,35521,9585,602908000,39066,12,5089,62510,24,23070000,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
2006,Los Angeles,6037,10247672,3850747,2.53121E+11,30822,39,1298080,57725,31,11921755624,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
2006,Madera,6039,146064,45118,2013510000,28385,49,21554,47848,48,61404000,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
2006,Marin,6041,254000,116416,17317549000,51720,1,46163,116626,1,1158814000,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
2006,Mariposa,6043,18187,6639,292254000,31368,37,3188,51476,44,8064000,37.72289349,-119.9767358,POINT (-119.9767358 37.72289349)
2006,Mendocino,6045,89264,34243,1575028000,28680,46,14343,49995,45,54937000,39.31034149,-123.6517776,POINT (-123.6517776 39.31034149)
2006,Merced,6047,248258,80428,3323430000,26984,55,35610,45396,53,88422000,37.1324242,-120.7167521,POINT (-120.7167521 37.1324242)
2006,Modoc,6049,9690,2962,114142000,27418,54,1521,42361,56,3275000,41.71368177,-120.943072,POINT (-120.943072 41.71368177)
2006,Mono,6051,14019,4963,289129000,33673,29,1987,64029,21,11089000,38.34709997,-119.3327269,POINT (-119.3327269 38.34709997)
2006,Monterey,6053,421463,147856,9037777000,31747,36,59052,56659,32,378430000,36.32470669,-121.2968358,POINT (-121.2968358 36.32470669)
2006,Napa,6055,134186,50278,4031042000,39151,11,21876,69822,15,201412000,38.45938161,-122.3328556,POINT (-122.3328556 38.45938161)
2006,Nevada,5099,99248,40737,2444255000,37468,18,19345,63941,22,93031000,39.29548859,-120.9008733,POINT (-120.9008733 39.29548859)
2006,Orange,6059,3075341,1248637,98851342000,38150,15,507423,75537,8,4899200000,33.66073433,-117.9361373,POINT (-117.9361373 33.66073433)
2006,Placer,6061,322953,151509,10994599000,44034,6,73187,78652,6,453957000,39.0316205,-120.8830665,POINT (-120.8830665 39.0316205)
2006,Plumas,6063,21013,8087,395917000,34789,26,3988,56050,33,12461000,40.00510655,-121.0077457,POINT (-121.0077457 40.00510655)
2006,Riverside,6065,2004174,752969,40444166000,32748,32,323949,58959,29,1276576000,33.7775741,-115.4706931,POINT (-115.4706931 33.7775741)
2006,Sacramento,6067,1396496,551362,30458720000,36306,20,213030,66247,20,1051873000,38.1923781,-121.6020643,POINT (-121.6020643 38.1923781)
2006,San Benito,6069,57128,20575,1166236000,36987,19,9492,68302,17,36731000,36.50024907,-121.0915105,POINT (-121.0915105 36.50024907)
2006,San Bernardino,6071,2011404,696103,33895474000,31778,35,283534,57963,30,954453000,34.52258599,-115.5372574,POINT (-115.5372574 34.52258599)
2006,San Diego,6073,3077877,1231752,83530195671,36081,21,489281,67935,18,3626263269,32.78964014,-117.1936577,POINT (-117.1936577 32.78964014)
2006,San Francisco,6075,806210,387912,38641911000,41801,9,105183,71529,12,2361155000,37.7577,-122.4376,POINT (-122.4376 37.7577)
2006,San Joaquin,6077,671115,234831,12367262000,33825,28,102791,59623,28,387244000,37.933703,-121.3444014,POINT (-121.3444014 37.933703)
2006,San Luis Obispo,6079,264972,107324,6528321000,35963,22,46689,67092,19,264449000,35.27435015,-120.6124974,POINT (-120.6124974 35.27435015)
2006,San Mateo,6081,726260,314265,41064472000,48117,2,126966,95394,3,2617159000,37.43944139,-122.3344603,POINT (-122.3344603 37.43944139)
2006,Santa Barbara,6083,421337,160668,12329732000,34764,27,65165,63534,23,618238000,34.42119106,-119.6988197,POINT (-119.6988197 34.42119106)
2006,Santa Clara,6085,1790272,754815,76416997000,47283,3,316969,95457,2,4255191000,37.23423826,-121.7317226,POINT (-121.7317226 37.23423826)
2006,Santa Cruz,4023,262150,109485,7228146000,35062,25,42015,71445,13,313858000,37.02159755,-121.9471295,POINT (-121.9471295 37.02159755)
2006,Shasta,6089,180129,68525,3504976000,32182,34,33102,53901,38,114063000,40.53502155,-122.5021643,POINT (-122.5021643 40.53502155)
2006,Sierra,6091,3464,1219,59838000,35408,24,606,53606,41,1937000,39.56316056,-120.7739513,POINT (-120.7739513 39.56316056)
2006,Siskiyou,6093,45618,17184,703883000,28202,51,8335,45540,52,20024000,41.40245364,-123.1750119,POINT (-123.1750119 41.40245364)
2006,Solano,6095,421815,168929,9643460000,40641,10,71744,73276,10,293489000,38.17681839,-122.0352986,POINT (-122.0352986 38.17681839)
2006,Sonoma,6097,477615,204631,13740429000,38714,13,82758,71667,11,601258098,38.49367199,-122.9302632,POINT (-122.9302632 38.49367199)
2006,Stanislaus,6099,515660,182350,9103627000,32185,33,81351,55653,35,285698000,37.50148783,-121.2164803,POINT (-121.2164803 37.50148783)
2006,Sutter,6101,92715,33946,1623831000,31013,38,16346,51841,43,50133000,39.01131111,-121.7233341,POINT (-121.7233341 39.01131111)
2006,Tehama,6103,61369,18371,740167000,28417,48,8820,45556,51,19085000,40.25506437,-122.2937715,POINT (-122.2937715 40.25506437)
2006,Trinity,6105,13959,4454,179130000,28214,50,2147,44485,54,4983000,40.84092907,-122.972844,POINT (-122.972844 40.84092907)
2006,Tulare,6107,422594,134750,5517452000,25528,57,57153,45649,50,160432000,36.28254312,-118.2652098,POINT (-118.2652098 36.28254312)
2006,Tuolumne,6109,56882,22082,1088561000,33040,31,10424,55964,34,34013000,37.96385957,-119.8920735,POINT (-119.8920735 37.96385957)
2006,Ventura,6111,818803,330968,23831884536,38200,14,142351,75171,9,1030420000,34.27709072,-119.2178496,POINT (-119.2178496 34.27709072)
2006,Yolo,6113,193262,73257,4317410000,35808,23,30423,69779,16,162033000,38.68382688,-121.9127421,POINT (-121.9127421 38.68382688)
2006,Yuba,6115,70053,23512,984480000,30240,41,11063,48605,47,22490000,39.27129476,-121.3793557,POINT (-121.3793557 39.27129476)
2007,Alameda,6001,1528679,663446,51083819000,43220,8,254101,87448,5,2326688000,37.72022591,-122.1643521,POINT (-122.1643521 37.72022591)
2007,Alpine,6003,1255,322,18331000,41249,9,149,70384,16,630000,38.58842891,-119.7124417,POINT (-119.7124417 38.58842891)
2007,Amador,6005,38172,15821,855992000,38080,15,7850,62720,26,27314000,38.47216216,-120.5741948,POINT (-120.5741948 38.47216216)
2007,Butte,6007,218874,82760,3951717000,29710,44,35101,55058,38,129341000,39.59127291,-121.6728818,POINT (-121.6728818 39.59127291)
2007,Calaveras,6009,45903,18793,1019416000,38038,16,9831,61378,27,32593000,38.25462698,-120.4657376,POINT (-120.4657376 38.25462698)
2007,Colusa,6011,21776,8849,387930000,27953,54,4190,43835,57,11693000,39.16798125,-122.2990667,POINT (-122.2990667 39.16798125)
2007,Contra Costa,6013,1042488,436286,38594846000,46375,4,183649,91043,4,1891388000,37.98817952,-121.9371402,POINT (-121.9371402 37.98817952)
2007,Del Norte,6015,29301,8428,373272000,30137,42,3866,54394,42,10297000,41.70557047,-123.8920045,POINT (-123.8920045 41.70557047)
2007,El Dorado,6017,178354,70081,5313256000,45523,5,36205,81487,6,208379000,38.76394197,-120.6060593,POINT (-120.6060593 38.76394197)
2007,Fresno,6019,921361,321202,16281834000,28180,51,125828,54609,41,584744000,36.81276025,-119.6826941,POINT (-119.6826941 36.81276025)
2007,Glenn,6021,29004,10553,443814000,28839,47,5079,46488,52,12857000,39.59028676,-122.0780968,POINT (-122.0780968 39.59028676)
2007,Humboldt,6023,132184,49800,2184618000,29312,45,19784,54907,39,69066000,40.86148517,-123.8585124,POINT (-123.8585124 40.86148517)
2007,Imperial,6025,173790,58190,2232607000,23851,58,26315,38322,58,53300000,33.07729374,-114.7515356,POINT (-114.7515356 33.07729374)
2007,Inyo,6027,18183,8320,417058000,33690,28,3575,64150,24,13522000,36.63350255,-118.2559592,POINT (-118.2559592 36.63350255)
2007,Kern,6029,808700,264154,13409432000,30438,41,113181,56722,37,440926000,35.37676773,-118.8073572,POINT (-118.8073572 35.37676773)
2007,Kings,6031,152920,42317,1805532000,28963,46,18487,49304,48,49681000,36.01947119,-120.0181641,POINT (-120.0181641 36.01947119)
2007,Lake,6033,63744,22591,973158000,29855,43,10065,49755,47,25856000,39.06500481,-122.6570192,POINT (-122.6570192 39.06500481)
2007,Lassen,6035,36260,10087,598595000,39117,13,5193,65419,23,22376000,40.43255922,-120.6495591,POINT (-120.6495591 40.43255922)
2007,Los Angeles,6037,10273083,4020431,2.71633E+11,31187,38,1331491,59389,30,12746553000,34.0594833,-118.242048,POINT (-118.242048 34.0594833)
2007,Madera,6039,149316,47962,2096887000,27968,53,22508,47615,49,60011000,37.09637123,-119.8904305,POINT (-119.8904305 37.09637123)
2007,Marin,6041,255774,119402,19843688000,53673,1,47315,123463,1,1383319000,38.03952573,-122.7299513,POINT (-122.7299513 38.03952573)
2007,Mariposa,6043,18299,6907,308631000,31357,37,3246,53272,44,8568000,37.72289349,-119.9767358,POINT (-119.9767358 37.72289349)
2007,Mendocino,6045,89612,35653,1622163000,28786,48,14763,51028,45,52291000,39.31034149,-123.6517776,POINT (-123.6517776 39.31034149)
2007,Merced,6047,252255,82915,3339869000,27420,56,36436,46025,53,85380000,37.1324242,-120.7167521,POINT (-120.7167521 37.1324242)
2007,Modoc,6049,9659,3069,118770000,28083,52,1545,44018,56,3666000,41.71368177,-120.943072,POINT (-120.943072 41.71368177)
2007,Mono,6051,13759,5096,269108000,32591,31,2003,62800,25,9329000,38.34709997,-119.3327269,POINT (-119.3327269 38.34709997)
