fips_code,RegionName,year,price
06003,Alpine County,2019,355597.56482056045
06003,Alpine County,2020,368124.87974526786
06003,Alpine County,2021,439003.24258877477
06003,Alpine County,2022,496754.4502411667
06003,Alpine County,2023,484220.6401557244
06005,Amador County,2000,251441.74499507816
06005,Amador County,2001,221931.47806610595
06005,Amador County,2002,249577.36322118514
06005,Amador County,2003,349091.1393165677
06005,Amador County,2004,412987.6420318305
06005,Amador County,2005,258048.68783710318
06005,Amador County,2006,284093.75636711234
06005,Amador County,2007,267102.3213532953
06005,Amador County,2008,220452.6228070436
06005,Amador County,2009,187940.14820582533
06005,Amador County,2010,176799.65799031893
06005,Amador County,2011,168321.3376080106
06005,Amador County,2012,170353.11657717876
06005,Amador County,2013,191821.81989853628
06005,Amador County,2014,221384.82925330347
06005,Amador County,2015,245584.1123247488
06005,Amador County,2016,271686.84646886383
06005,Amador County,2017,296177.07597407844
06005,Amador County,2018,322332.2498211536
06005,Amador County,2019,333556.2187108315
06005,Amador County,2020,342022.83258833335
06005,Amador County,2021,400344.49674388306
06005,Amador County,2022,438870.199962238
06005,Amador County,2023,423192.9347320115
06007,Butte County,2000,472684.6703267416
06007,Butte County,2001,142262.4854279221
06007,Butte County,2002,161422.32888919735
06007,Butte County,2003,191717.60194697173
06007,Butte County,2004,230315.29254910187
06007,Butte County,2005,274203.95605253405
06007,Butte County,2006,299181.5943221505
06007,Butte County,2007,287590.46901862737
06007,Butte County,2008,260718.26053309173
06007,Butte County,2009,223612.3962289385
06007,Butte County,2010,207442.06199741873
06007,Butte County,2011,190960.63175621652
06007,Butte County,2012,182138.33046558138
06007,Butte County,2013,204124.3958675781
06007,Butte County,2014,223089.408354439
06007,Butte County,2015,236632.51955220022
06007,Butte County,2016,253697.6473991629
06007,Butte County,2017,273920.2258923292
06007,Butte County,2018,294389.4652832839
06007,Butte County,2019,324629.50938501005
06007,Butte County,2020,339346.5326307373
06007,Butte County,2021,383615.1843739073
06007,Butte County,2022,415455.41705560306
06007,Butte County,2023,401111.95618268306
06009,Calaveras County,2000,251441.74499507816
06009,Calaveras County,2001,221931.47806610595
06009,Calaveras County,2002,249577.36322118514
06009,Calaveras County,2003,349091.1393165677
06009,Calaveras County,2004,412987.6420318305
06009,Calaveras County,2005,248839.7588693822
06009,Calaveras County,2006,278451.4944180132
06009,Calaveras County,2007,265655.05160470837
06009,Calaveras County,2008,235014.80252883284
06009,Calaveras County,2009,201943.22083159268
06009,Calaveras County,2010,193597.45326605157
06009,Calaveras County,2011,186689.9605674425
06009,Calaveras County,2012,183661.62728000575
06009,Calaveras County,2013,201222.83969214957
06009,Calaveras County,2014,233514.4905913057
06009,Calaveras County,2015,252413.37107716143
06009,Calaveras County,2016,276023.13185875217
06009,Calaveras County,2017,299046.922738476
06009,Calaveras County,2018,321254.86516814097
06009,Calaveras County,2019,334396.2436076076
06009,Calaveras County,2020,344876.5259139946
06009,Calaveras County,2021,422494.9201140865
06009,Calaveras County,2022,475426.87297842774
06009,Calaveras County,2023,455212.4669982887
06011,Colusa County,2000,251441.74499507816
06011,Colusa County,2001,221931.47806610595
06011,Colusa County,2002,249577.36322118514
06011,Colusa County,2003,349091.1393165677
06011,Colusa County,2004,412987.6420318305
06011,Colusa County,2005,258048.68783710318
06011,Colusa County,2006,284093.75636711234
06011,Colusa County,2007,225142.50635253591
06011,Colusa County,2008,188452.6408719376
06011,Colusa County,2009,154567.58142897868
06011,Colusa County,2010,150985.2014779862
06011,Colusa County,2011,144442.39531325584
06011,Colusa County,2012,142066.34173480314
06011,Colusa County,2013,155471.12215507918
06011,Colusa County,2014,175920.41525657199
06011,Colusa County,2015,193344.26098528842
06011,Colusa County,2016,211945.09049813345
06011,Colusa County,2017,228836.00624571383
06011,Colusa County,2018,251977.89726469057
06011,Colusa County,2019,273227.22726302856
06011,Colusa County,2020,291329.49656058016
06011,Colusa County,2021,333324.69303962355
06011,Colusa County,2022,364166.64448092325
06011,Colusa County,2023,358442.14315314975
06013,Contra Costa County,2000,296149.5748373147
06013,Contra Costa County,2001,341806.7930697392
06013,Contra Costa County,2002,384126.0424758226
06013,Contra Costa County,2003,435463.4005358266
06013,Contra Costa County,2004,524289.1694868783
06013,Contra Costa County,2005,639007.6780733455
06013,Contra Costa County,2006,694064.1538291482
06013,Contra Costa County,2007,634956.0453618165
06013,Contra Costa County,2008,494541.68298816896
06013,Contra Costa County,2009,358483.6060842635
06013,Contra Costa County,2010,332599.7725344661
06013,Contra Costa County,2011,305057.64270926226
06013,Contra Costa County,2012,314270.6357083223
06013,Contra Costa County,2013,387508.67365660256
06013,Contra Costa County,2014,453491.9496904277
06013,Contra Costa County,2015,500525.2221303233
06013,Contra Costa County,2016,550012.3674121948
06013,Contra Costa County,2017,589001.8187123956
06013,Contra Costa County,2018,635870.597924126
06013,Contra Costa County,2019,648225.9629763637
06013,Contra Costa County,2020,675261.5168645825
06013,Contra Costa County,2021,788500.186478546
06013,Contra Costa County,2022,863376.9037114287
06013,Contra Costa County,2023,817583.9940165633
06015,Del Norte County,2000,251441.74499507816
06015,Del Norte County,2001,221931.47806610595
06015,Del Norte County,2002,249577.36322118514
06015,Del Norte County,2003,349091.1393165677
06015,Del Norte County,2004,412987.6420318305
06015,Del Norte County,2005,258048.68783710318
06015,Del Norte County,2006,284093.75636711234
06015,Del Norte County,2007,275929.46456081857
06015,Del Norte County,2008,236099.5745072765
06015,Del Norte County,2009,200372.96345897324
06015,Del Norte County,2010,195508.3539432681
06015,Del Norte County,2011,185011.70968365562
06015,Del Norte County,2012,185165.46123166336
06015,Del Norte County,2013,190856.93623836336
06015,Del Norte County,2014,201052.61174877046
06015,Del Norte County,2015,209347.90825879516
06015,Del Norte County,2016,226405.95338969302
06015,Del Norte County,2017,246319.5273927357
06015,Del Norte County,2018,271215.7236038142
06015,Del Norte County,2019,275515.5671547559
06015,Del Norte County,2020,294867.08329886704
06015,Del Norte County,2021,323119.4985269826
06015,Del Norte County,2022,353342.4413498896
06015,Del Norte County,2023,349081.251332917
06017,El Dorado County,2000,218371.2149490699
06017,El Dorado County,2001,258079.30512529527
06017,El Dorado County,2002,293894.5929851615
06017,El Dorado County,2003,339434.59340690984
06017,El Dorado County,2004,393492.7581849044
06017,El Dorado County,2005,477907.6658567038
06017,El Dorado County,2006,527664.965080856
06017,El Dorado County,2007,494105.32517443626
06017,El Dorado County,2008,438147.1663065906
06017,El Dorado County,2009,371923.1108369085
06017,El Dorado County,2010,333742.89973628934
06017,El Dorado County,2011,304609.15129795653
06017,El Dorado County,2012,286737.76270477055
06017,El Dorado County,2013,327484.31120333576
06017,El Dorado County,2014,371529.2103914996
06017,El Dorado County,2015,398846.99732385325
06017,El Dorado County,2016,430531.8695994764
06017,El Dorado County,2017,464375.6845680878
06017,El Dorado County,2018,498541.5460997477
06017,El Dorado County,2019,514425.7939432792
06017,El Dorado County,2020,526528.3505143999
06017,El Dorado County,2021,628251.3029951651
06017,El Dorado County,2022,691532.9430938415
06017,El Dorado County,2023,651825.4743786533
06019,Fresno County,2000,109992.38629163934
06019,Fresno County,2001,116469.24502083384
06019,Fresno County,2002,131570.9196353831
06019,Fresno County,2003,159528.8477492824
06019,Fresno County,2004,198863.92367851947
06019,Fresno County,2005,253507.74541810306
06019,Fresno County,2006,293560.8118441363
06019,Fresno County,2007,281815.2662371153
06019,Fresno County,2008,227524.839367906
06019,Fresno County,2009,173366.0241191895
06019,Fresno County,2010,163544.06851461297
06019,Fresno County,2011,144828.06213957784
06019,Fresno County,2012,144718.07033731163
06019,Fresno County,2013,166007.6713245916
06019,Fresno County,2014,188053.45034830217
06019,Fresno County,2015,200652.82733943427
06019,Fresno County,2016,215915.35241086863
06019,Fresno County,2017,233479.4887141128
06019,Fresno County,2018,255426.81960026067
06019,Fresno County,2019,269231.82596836187
06019,Fresno County,2020,284577.56102233456
06019,Fresno County,2021,331308.23013551644
06019,Fresno County,2022,380875.43421935214
06019,Fresno County,2023,379059.3964847283
06021,Glenn County,2000,251441.74499507816
06021,Glenn County,2001,221931.47806610595
06021,Glenn County,2002,249577.36322118514
06021,Glenn County,2003,349091.1393165677
06021,Glenn County,2004,412987.6420318305
06021,Glenn County,2005,258048.68783710318
06021,Glenn County,2006,284093.75636711234
06021,Glenn County,2007,221572.15989950264
06021,Glenn County,2008,185681.76592026293
06021,Glenn County,2009,150621.5535977093
06021,Glenn County,2010,141533.5891834209
06021,Glenn County,2011,137209.62660169924
06021,Glenn County,2012,136880.99956638503
06021,Glenn County,2013,152627.30756844956
06021,Glenn County,2014,167758.30870970423
06021,Glenn County,2015,179719.1185550026
06021,Glenn County,2016,198403.76237789774
06021,Glenn County,2017,215656.23572531834
06021,Glenn County,2018,233637.11263422543
06021,Glenn County,2019,255001.01351200676
06021,Glenn County,2020,278694.4580129565
06021,Glenn County,2021,322741.25798422913
06021,Glenn County,2022,357228.000450183
06021,Glenn County,2023,350543.4209888479
06023,Humboldt County,2000,251441.74499507816
06023,Humboldt County,2001,143155.25960367307
